INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
303,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"They are not overruning our country: if we look at the percentage of immigrants in the overall population, it is not much different than many other times throughout our history. During those periods immigrants successfully became part of American society, and there is no reason to believe today’s immigrants will be any different.",MIGRANTS,V1
304,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"Today immigrants make up approximately 13% of the total U.S. population. From 1900 to 1930, immigrants made up between 12% and 15% of the population, and similar spikes occurred in the 1850s and 1880s. During those periods they helped to build the thriving and diverse country we live in today, and there is no evidence that now it will be any different.",MIGRANTS,V1
305,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"According to data, more than 60% of immigrants in the United States have lived here for at least 15 years, and the vast majority has lawful status. In 2013, of the approximately 41 million immigrants in the U.S. 47% were naturalized citizens. Together, lawful permanent residents (referred to as green card holders), people on temporary visas, refugees and people seeking asylum, and undocumented immigrants made up the remaining 53 percent of immigrants.",MIGRANTS,V1
306,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"More than sixty percent of immigrants in the United States today have lived here for at least 15 years, and a large majority of immigrants have lawful status. So I do not see this invasion of illegal migrants.",MIGRANTS,V1
307,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"Did you know that close to 47% of immigrants in the US are naturalized citizens? Furthermore, lawful permanent residents, students and workers on visas, refugees and people seeking asylum are not counted in the above percentage. So, my question is: where are all these illegal immigrants?",MIGRANTS,V1
308,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"Undocumented immigrants make up about 3.5 percent of the nation’s total population, which is not that much to be honest.",MIGRANTS,V1
309,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"In 2014 there were circa 11.3 million undocumented immigrants in the U.S., which is a significant decrease from the 12.2 million undocumented immigrants in the U.S. in 2007, and the trend is continuing: Today, in fact, the net migration from Mexico (the number of people entering minus the number of people leaving) is around zero. Undocumented immigrants make up about 3.5 percent of the nation’s total population, which is not that much to be honest.",MIGRANTS,V1
310,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"In 2014 there were circa 11.3 million undocumented immigrants in the U.S., which is a significant decrease from the 12.2 million undocumented immigrants in the U.S. in 2007, and the trend is continuing: Today, in fact, the net migration from Mexico is around zero.",MIGRANTS,V1
311,المهاجرون يغزون بلدنا وهم هنا بشكل غير قانوني,"In 2016, there were 10.7 million undocumented immigrants living in the U.S., or less than 3.5 percent of the nation's population. This represents a significant decrease both from the 12.2 million undocumented immigrants of 2007, and the 11.3 million of 2014. This is also the lowest total since 2004.",MIGRANTS,V1
312,المهاجرون يجلبون الجريمة والعنف إلى مدننا.,"Recently, public figures have accused immigrants of being “killers” and “rapists,” - bringing crime to the U.S. - without proof. In fact, studies have shown that immigrants - regardless of their origin, immigration status, or education level - are less likely than nativeborn citizens to commit crimes or become incarcerated. According to the U.S. Chamber of Commerce, while the percentage of immigrants in the U.S. (both documented and undocumented) increased sharply between 1990 and 2010, the violent crime rate during the same period plummeted 45 percent and the property crime rate dropped by 42 percent. Studies have consistently found that there is a negative correlation between levels of immigration and crime rates. Other studies have also found that crime rates are lower in states with higher immigration growth rates, and that states with larger shares of undocumented immigrants tend to have lower crime rates than states with smaller shares.",MIGRANTS,V1
313,المهاجرون يجلبون الجريمة والعنف إلى مدننا.,"Immigrants have been accused of being “killers” and “rapists” without any proof. On the contrary, studies have shown that immigrants - regardless of their origin or education level - are less likely than nativeborn citizens to commit crimes or become incarcerated. Studies have also consistently found that there is a negative correlation between levels of immigration and crime rates.",MIGRANTS,V1
314,المهاجرون يجلبون الجريمة والعنف إلى مدننا.,"Recently, there has been a harsh campaign against immigrants. Public figures have accused them of being “killers” and “rapists”. Still, studies have shown that immigrants are less likely than nativeborn citizens to commit crimes. According to the U.S. Chamber of Commerce, while the percentage of immigrants in the U.S. increased sharply between 1990 and 2010, the violent crime rate during the same period plummeted 45 percent and the property crime rate dropped by 42 percent. To feel safer you'd rather replace your U.S. neighbor with migrants.",MIGRANTS,V1
315,المهاجرون يجلبون الجريمة والعنف إلى مدننا.,"Did you know that the crime rates are lower in states with higher immigration , and that states with larger shares of undocumented immigrants tend to have lower crime rates than states with smaller shares? It seems that, contrary to your claims immigrants bring law and order to the U.S.!",MIGRANTS,V1
316,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Though some might claim that immigrants are taking job opportunities away from U.S. citizens, immigrants actually help to create new jobs. Not only immigrants buy American products, which helps create jobs, they also start new businesses. In fact, immigrants are twice as likely to start businesses as citizens born in the U.S., and companies owned by immigrants are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates.",MIGRANTS,V1
317,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Though some might claim that immigrants are taking job opportunities away from U.S. citizens, immigrants actually help to create new jobs. In fact, immigrants are twice as likely to start businesses as citizens born in the U.S., and companies owned by immigrants are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates.",MIGRANTS,V1
318,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Though some might claim that immigrants are taking job opportunities away from U.S. citizens, immigrants actually help to create new jobs. For example, states with large numbers of immigrants report lower unemployment rates.",MIGRANTS,V1
319,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"This is not true at all. First of all, immigrants buy American products, which helps create jobs. Then they often start new businesses, and these business are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates, so they give a net contribution to our country.",MIGRANTS,V1
320,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Immigrants pay between $90 and $140 billion each year in taxes, and a study found that undocumented immigrants alone paid more than $11.8 billion in taxes (2012). In addition, everyone (immigrants included) pays sales taxes on the purchased goods and property taxes on the homes they buy or rent.",MIGRANTS,V1
321,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,Did you know that immigrants pay between $90 and $140 billion each year in taxes?,MIGRANTS,V1
322,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Immigrants pay between $90 and $140 billion each year in taxes, and a study found that undocumented immigrants alone paid more than $11.8 billion in taxes (2012). That's quite a lot in my opinion.",MIGRANTS,V1
323,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"This is not true, for example a study showed - quite ironically - that more than half of all undocumented immigrant households file income tax returns using an Individual Tax Identification Number!! So they are illegal immigrants but follow all the legal procedures...",MIGRANTS,V1
324,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,"Undocumented immigrants pay around 8% of their income in taxes, which is higher than the effective tax rate of the top 1 percent of all taxpayers in the U.S... So the question is: who is really hurting the finances of our country?",MIGRANTS,V1
325,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,Most immigrants coming to our country work hard to take care of their families. Many studies have shown that immigrants tend to pay more in taxes than they receive in benefits. This means that the taxes they pay cover the cost of things like public education and healthcare of others.,MIGRANTS,V1
326,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"Many studies have shown that immigrants tend to pay more in taxes than they receive in benefits. So the benefits they receive are not for free, but well paid back.",MIGRANTS,V1
327,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,Many studies have shown that immigrants tend to pay more in taxes than they receive in benefits. This means that they also cover the cost of the welfare for some U.S. nativeborn.,MIGRANTS,V1
328,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"Apart from very few exceptions (such as medical care for victims of human trafficking), undocumented immigrants are not eligible for federal public benefits such as Social Security, Medicaid, Medicare or food stamps. In addition, most immigrants with lawful status are not entitled to these benefits if they have been in the country for less than five years. As a paradoxical result, Social Security is often deducted from immigrants’ paychecks but they cannot access those benefits they pay for. According to a 2018 study, immigrants use 27% fewer benefits relative to U.S. natives of similar incomes and ages.",MIGRANTS,V1
329,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"A part from very few exceptions, undocumented immigrants are not eligible for federal public benefits such as Social Security, Medicaid, Medicare or food stamps.",MIGRANTS,V1
330,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"What you are saying is nonsensical: undocumented immigrants are not eligible for federal public benefits apart from very specific execeptions. In addition, most immigrants with lawful status are not entitled to these benefits if they have been in the country for less than five years.",MIGRANTS,V1
331,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"Apart from very few exceptions (such as medical care for victims of human trafficking), undocumented immigrants are not eligible for federal public benefits. In addition, there is a paradoxical situation in which Social Security is often deducted from the paychecks of immigrants with lawful status, but they cannot access those benefits they pay for.",MIGRANTS,V1
332,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,"Plot twist: Immigrants are entering the U.S. just to PAY welfare and other benefits to nativeborn citizens. In fact, most immigrants with lawful status are not entitled to federal public benefits, but Social Security is still often deducted from their paychecks.",MIGRANTS,V1
333,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,"The Fourteenth Amendment, commonly known as “birthright citizenship” says that “All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the state wherein they reside.” Some claim that undocumented immigrants come to the U.S. to take advantage of this right. Still, research consistently shows that the vast majority of immigrants come to the U.S. for economic opportunity or to flee violence and poverty. Immigration trends - consistently throughout history - show that immigration increases when the U.S. economy is booming and it decreases when the U.S. economy is doing less well, supporting the findings that people come for economic opportunity.",MIGRANTS,V1
334,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,The claim that immigrants come to the U.S. to take advantage of the “birthright citizenship” is simply wrong. Research consistently shows that the vast majority of immigrants come to the U.S. for economic opportunity or to flee violence and poverty.,MIGRANTS,V1
335,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,"Immigration trends show that immigration increases when the U.S. economy is booming and it decreases when the U.S. economy is depressed, supporting the findings that people come mainly for economic opportunity and not for citizenship reasons.",MIGRANTS,V1
336,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,The vast majority of immigrants come to the U.S. for economic opportunity or to flee violence and poverty. They are not interested in the Fourteenth Amendment and birthright citizenship.,MIGRANTS,V1
337,المهاجرون يأتون إلى الولايات المتحدة كأزواج فقط لإنجاب أطفال هنا.,"If people were coming to the U.S for the reason you mention, we would expect to see the same number of women and men. Still there are many more young immigrant men coming to the U.S. than young women. How can you explain this?",MIGRANTS,V1
338,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,"If so, we would expect the same number of women and men entering US. Still this is not the case. How can you explain this?",MIGRANTS,V1
339,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,Still there are many more young immigrant men coming to the U.S. than young women. How can you explain this? Maybe they are planning to undergo sex reassignment surgery to have babies?,MIGRANTS,V1
340,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,"U.S. citizens cannot petition for a green card for a foreign parent until they are 21. In the meantime, the parent would have to live as an undocumented immigrant, often in very difficult conditions. When asked, undocumented immigrants consistently cite other reasons for migrating, not the desire to have a baby here.",MIGRANTS,V1
341,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,U.S. citizens cannot obtain a green card for a foreign parent until they are 21. The parent would have to live as an undocumented immigrant for a very long time. It does not really make sense.,MIGRANTS,V1
342,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,"Undocumented immigrants consistently cite reasons for migrating other than the desire to have a baby here. Sensible, because any son/daughter cannot obtain a green card for the foreign parent until they are 21.",MIGRANTS,V1
343,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,"Although many people have claimed that immigrants have brought diseases such as measles, hepatitis C, HIV, tuberculosis, and even Ebola, to the U.S., this allegation is not supported. There is no evidence that immigrants were the source of any recent outbreak in the U.S. According to the WHO, more than 100 countries (including many in Latin America) have higher vaccination rates than the U.S. Mexico, for example, has a 99 percent vaccination rate for measles. Guatemala, Honduras and El Salvador have a 93 percent vaccination rate. The vaccination rate in the U.S., by comparison, is 92 percent. Last but not least, the vast majority of immigrants arriving in the U.S. have been screened for health issues.",MIGRANTS,V1
344,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,"On the contrary, according to the WHO, more than 100 countries have higher vaccination rates than U.S. Besaides the vast majority of immigrants arriving in the U.S. have been screened for health issues.",MIGRANTS,V1
345,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,"There is no evidence that immigrants were the source of any recent outbreak in the U.S. On the contrary, more than 100 countries (including many in Latin America) have higher vaccination rates than the U.S. Mexico, for example, has a 99 percent vaccination rate for measles. Guatemala, Honduras and El Salvador have a 93 percent vaccination rate. The vaccination rate in the U.S. is lower.",MIGRANTS,V1
346,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,"There is no evidence that immigrants were the source of any recent outbreak in the U.S. Furthermore, according to the WHO, many countries from which immigrants come have higher vaccination rates than the U.S.",MIGRANTS,V1
347,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,"According to the WHO, more than 100 countries (including many in Latin America) have higher vaccination rates than the U.S., so we should say that 'immigrants are bringing herd immunity into the U.S.'",MIGRANTS,V1
348,الإرهابيون يتسللون إلى الولايات المتحدة عبر الحدود مع المكسيك.,"There is no evidence that terrorists are entering through the Mexican border. In 2014, Homeland Security noted that “the suggestion that individuals that have ties to ISIL have been apprehended at the southwest border is categorically false, and not supported by any credible intelligence or facts on the ground.” Also, according to another 2017 report by the Bureau of Counterterrorism “Counterterrorism cooperation between the Mexican and U.S. governments remained strong. There are no known international terrorist organizations operating in Mexico, no evidence that any terrorist group has targeted U.S. citizens in Mexican territory, and no credible information that any member of a terrorist group has traveled through Mexico to gain access to the United States.” In fact, the vast majority of those linked to terrorism since 2002 are U.S. citizens.",MIGRANTS,V1
349,الإرهابيون يتسللون إلى الولايات المتحدة عبر الحدود مع المكسيك.,There is no evidence that terrorists are entering through the Mexican border.,MIGRANTS,V1
350,الإرهابيون يتسللون إلى الولايات المتحدة عبر الحدود مع المكسيك.,"The vast majority of those accused of terrorism since 2002 in U.S. are U.S. citizens. Maybe we should look into the homeland situation rather than the Mexican one.",MIGRANTS,V1
351,الإرهابيون يتسللون إلى الولايات المتحدة عبر الحدود مع المكسيك.,"Several federal reports clearly stated that there is no evidence at all that terrorists are entering through the Mexican border.",MIGRANTS,V1
352,المهاجرون غير الشرعيون يتسللون عبر الحدود مع المكسيك.,"Current estimates suggest that between one third and one half of undocumented immigrants have overstayed their visas. That means that they entered the U.S. with lawful documentation and only later became illegal.",MIGRANTS,V1
353,المهاجرون غير الشرعيون يتسللون عبر الحدود مع المكسيك.,"There are many undocumented immigrants that are so because they have overstayed their visas. That means that they entered the U.S. with lawful documentation and only later became illegal.",MIGRANTS,V1
354,لدينا مشكلة إجرامية لأن معظم المهاجرين هنا بشكل غير قانوني. إنهم يتسللون عبر الحدود مع المكسيك.,"So what? Many more entered the U.S. with lawful documentation and only later became illegal, by overstaying their visas. In my opinion what should matter is how they behave, not the way they entered our country.",MIGRANTS,V1
355,المهاجرون يحصلون على 35 يورو يوميًا دون عمل.,"The 35 euros are not given directly to the migrants, but are used for their sustenance.",MIGRANTS,V1
356,المهاجرون يحصلون على 35 يورو يوميًا دون عمل.,"...And from that sum, the migrant receives only 'pocket money', which amounts to 2-3 euros",MIGRANTS,V1
357,المهاجرون يحصلون على 35 يورو يوميًا دون عمل.,"Migrants do not receive 35 euros per se, this money is paid to the co-ops to cover food and accommodation during the period spent in first aid facilities",MIGRANTS,V1
358,"يا قلبك الرقيق، لماذا لا تستضيف المهاجرين في منزلك",There are already examples of widespread humanitarian hosting.,MIGRANTS,V1
359,"يا قلبك الرقيق، لماذا لا تستضيف المهاجرين في منزلك","To be honest, there are already programs that provide for this and several families are hosting migrants in their own houses.",MIGRANTS,V1
360,"يا أصحاب القلوب الرقيقة، خذوا المهاجرين إلى منازلكم",The world belongs to everyone and helping someone in need wouldn't be a problem for a kind hearted human being.,MIGRANTS,V1
361,"يا قلبك الرقيق، خذ المهاجرين إلى منزلك.",There need to be many more programmes offering asylum and resettlement.,MIGRANTS,V1
362,"يا قلبك الرقيق، اجلب المهاجرين إلى منزلك","Beyond individual generosity, it is the duty of the state to take charge of vulnerable people, according to the constitution.",MIGRANTS,V1
363,المهاجرون يسرقون وظائفنا.,"In fact, they often accept jobs that we do not want to do anymore.",MIGRANTS,V1
364,المهاجرون يسرقون وظائفنا.,Many migrants are treated like modern day slaves by those that exploit their vulnerability.,MIGRANTS,V1
365,المهاجرون يسرقون وظائفنا.,"If a refugee works in our country, he contributes to the wealth of the community, including the jobless.",MIGRANTS,V1
366,المهاجرون يسرقون وظائفنا.,"If a migrant crosses our borders, that does not mean that he or she wants to settle down or find work here.",MIGRANTS,V1
367,المهاجرون يسرقون وظائفنا.,Don't you think that people who arrive should have the opportunity to work if they have the skills,MIGRANTS,V1
368,المهاجرون يسرقون وظائفنا.,But are you sure about what you are saying? From the data that I can read here [link] it is not the case.,MIGRANTS,V1
369,المهاجرون يسرقون وظائفنا.,"Are you really willing to mow the lawn in public parks at night, seriously? I sincerely doubt it",MIGRANTS,V1
370,المهاجرون يسرقون وظائفنا.,"Do you really know what you are talking about? This is often work without fair wages and poor conditions, the cynical exploitation of the vulnerable and desperate.",MIGRANTS,V1
371,المهاجرون يسرقون وظائفنا.,If you are worried about the employment situation in our country you should have a look at the official data. They show that only half can find a work. [link],MIGRANTS,V1
372,المهاجرون يسرقون وظائفنا.,"Hi, I understand your concern. According to the official documents, migrants who find work usually perform the most humble jobs. [link]",MIGRANTS,V1
373,المهاجرون يسرقون وظائفنا.,"The problem of high unemployment rates has become structural in the last decade, due to the economic crisis. This means that unemployment was a problem long before the ""boom"" of the migration phenomenon that dates back only to 2016.",MIGRANTS,V1
374,المهاجرون يسرقون وظائفنا.,Migrants often do jobs that an Italian would not do.,MIGRANTS,V1
375,المهاجرون يسرقون وظائفنا.,In Italy unemployment rate stays at 10 percent: it is too simplistic to attribute the situation only to the presence of migrants.,MIGRANTS,V1
376,المهاجرون يسرقون وظائفنا.,"Any human being, for the sole fact of being a person, has the right of having a job, regardless of being Italian or foreigner.",MIGRANTS,V1
377,المهاجرون يسرقون وظائفنا.,They often do jobs that Italians are no longer interested in.,MIGRANTS,V1
378,المهاجرون يسرقون وظائفنا.,"They are often exploited, they live in conditions that very few Italians would accept, this is not an enviable position.",MIGRANTS,V1
379,المهاجرون يسرقون وظائفنا.,"They have less access to work, especially when it comes to asylum seekers.",MIGRANTS,V1
380,المهاجرون يسرقون وظائفنا.,"They do low qualified jobs that perhaps most Italians do not want to do (e.g. agricultural work, foundry worker, etc.).",MIGRANTS,V1
381,المهاجرون يسرقون وظائفنا.,Some migrants create jobs for Italians.,MIGRANTS,V1
382,المهاجرون يسرقون وظائفنا.,They take on many roles (e.g. family assistant) that are extremely valuable to society,MIGRANTS,V1
383,المهاجرون يسرقون وظائفنا.,What kind of work are you referring to?,MIGRANTS,V1
384,المهاجرون يسرقون وظائفنا.,"In some critical contexts, where society lives under the heel of the mafia crime (e.g. Villa Literno, Rosarno or in Puglia), migrants have put their life at stake by leading trade union struggles to the benefit of all of those who live and work there.",MIGRANTS,V1
385,المهاجرون يسرقون وظائفنا.,What kind of work are you referring to?,MIGRANTS,V1
386,المهاجرون يسرقون وظائفنا.,"They do not come to steal our jobs, but it would be essential to allow them to do it legally.",MIGRANTS,V1
387,المهاجرون يسرقون وظائفنا.,The reality is that the jobs that are done by asylum seekers are often declined by our compatriots...,MIGRANTS,V1
388,المهاجرون يسرقون وظائفنا.,They cannot steal a job that is offered or granted,MIGRANTS,V1
389,المهاجرون يسرقون وظائفنا.,Access to legally paid work is not as easy as it is for citizens.,MIGRANTS,V1
390,المهاجرون يسرقون وظائفنا.,It is difficult for them to steal our work when at best a short-term permit is granted to them,MIGRANTS,V1
391,المهاجرون يسرقون وظائفنا.,Many economic sectors are kept alive by their work.,MIGRANTS,V1
392,المهاجرون يسرقون وظائفنا.,They often do underpaid and tiring jobs that my children would not do.,MIGRANTS,V1
393,المهاجرون يسرقون وظائفنا.,"Without the work they allegedly ""steal"" you would not have the tomato sauce for your pasta",MIGRANTS,V1
394,المهاجرون يسرقون وظائفنا.,"This is not true, at least not always. Race was an example of how migrants were crucial in reviving the economy of a region.",MIGRANTS,V1
395,المهاجرون يسرقون وظائفنا.,"To be honest, there are not many Italians who would accept a 2 euros daily salary to work in the fields.",MIGRANTS,V1
396,المهاجرون يسرقون وظائفنا.,Unemployment problems won't be mitigated or solved by limiting the reception of migrants.,MIGRANTS,V1
397,المهاجرون يسرقون وظائفنا.,Mostly they do humble jobs that Italians are not willing to do.,MIGRANTS,V1
398,المهاجرون يسرقون وظائفنا.,"On many occasions they repopulated and economically revived territories abandoned by young people, accepting heavy and humble work. Therefore, they have created jobs, not stolen them.",MIGRANTS,V1
399,المهاجرون يسرقون وظائفنا.,"More often that not, migrants create jobs, opening small businesses and emplying local people.",MIGRANTS,V1
400,المهاجرون يسرقون وظائفنا.,"While it is unfortunately true that our national employment situation is really worrying, don't you think that foreigners often carry out activities that we do not want to do?",MIGRANTS,V1
401,المهاجرون يسرقون وظائفنا.,"I hear you, and how worried you are about the employment situation in our country, but the migrants reception sector is also offering work to many Italians working as operators, language teachers, cultural mediators, etc. I think it's an aspect often neglected but that is necessary to consider. Don't you agree?",MIGRANTS,V1
402,المهاجرون يسرقون وظائفنا.,"Actually they are very disadvantaged compared to us, at least in job seeking. They do not speak the language, they do not have a certainty of housing, they don't not know local customs. For us it is much simpler to access the same jobs - if we want it of course.",MIGRANTS,V1
403,المهاجرون يسرقون وظائفنا.,"If you mean that they accept lower wages than Italians, then don't you think that the real problem is the dishonesty of those who offer such wages, exploiting them?",MIGRANTS,V1
404,المهاجرون يسرقون وظائفنا.,We often do not even give them the chance to work due to very restrictive labor laws,MIGRANTS,V1
405,المهاجرون يسرقون وظائفنا.,"I am a bit puzzled: often they are accused of being lazy, now they are accused of working?",MIGRANTS,V1
406,المهاجرون يسرقون وظائفنا.,So they are not lazy!,MIGRANTS,V1
407,المهاجرون يسرقون وظائفنا.,"They do important jobs for us, such as family assistants, but often Italians do not do it anymore because these jobs are humble and tiring.",MIGRANTS,V1
408,المهاجرون يسرقون وظائفنا.,"Work must be both a right and an opportunity that facilitates the integration of asylum seekers who have been granted refugee status, allowing them to contribute to the wealth of the country, performing activities often refused by the Italians.",MIGRANTS,V1
409,المهاجرون يسرقون وظائفنا.,"If the stolen job is an illegal one, then it is difficult to steal.",MIGRANTS,V1
410,المهاجرون يسرقون وظائفنا.,Do you believe that those who hire a migrant instead of an Italian do it because of an innate goodness or to profit from it?,MIGRANTS,V1
411,المهاجرون يسرقون وظائفنا.,"Asylum seekers often have short-term placements or work-related bursaries and it is therefore difficult to verify how many jobs can be ""stolen""",MIGRANTS,V1
412,المهاجرون يسرقون وظائفنا.,"Would you prefer them to weigh apathetically on government coffers? Isn't it better to give them the opportunity to integrate, becoming economically independent?",MIGRANTS,V1
413,المهاجرون يسرقون وظائفنا.,"The entrepreneurs who hire them, however, are Italian and often resort to illegal work, not paying taxes. We should perhaps better control who makes money and speculates on the skin of these people, thus creating damage to all of us, regardless of nationality.",MIGRANTS,V1
414,المهاجرون يسرقون وظائفنا.,"When we give refugees and asylum seekers the opportunity to work, giving them legal access to the labor market, many of them agree to do works that Italians do not intend to do anymore. Isn't this an advantage for our country?",MIGRANTS,V1
415,الغجر لهم أولوية في الحصول على السكن البلدي.,"Statistically, it almost never happens that they get the priority.",other,V1
416,الغجر لهم أولوية في الحصول على السكن البلدي.,"In reality 60% of them have Italian citizenship, so it's unfair to identify them by ethnicity.",other,V1
417,الغجر لهم أولوية في الحصول على السكن البلدي.,The procedure for obtaining social housing is the same for everyone who enrolls in the ranking. There is no differentiation or accessing privilege based on ethnicity.,other,V1
418,الغجر لهم أولوية في الحصول على السكن البلدي.,"The procedure for obtaining accommodation is the same for everyone, through the graders. The law does not differentiate according to categories, ethnic groups or minorities.",other,V1
419,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,"Sorry, which migrants are you talking about? Not all are economic migrants, they also escape from war or persecution. If one day the situation in our country were to change and you were to feel threatened, would you leave your smartphone at home just to look like a real poor person in the country you will flee to?",MIGRANTS,V1
420,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,Often a mobile phone is the only asset left for them.,MIGRANTS,V1
421,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,The mobile phone serves them to keep in touch with their family.,MIGRANTS,V1
422,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,"It's not true. These are normally low-quality, often out-of-date smartphones.",MIGRANTS,V1
423,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,"The reason why migrants arrive here is not always economic, many of them are wealthy people fleeing persecution and wars.",MIGRANTS,V1
424,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,"For a person who is alone, far from home, without knowing the language of the country where he/she is, the internet really is a 'survival tool'.",MIGRANTS,V1
425,يجب أن نقضي على المثليين.,Do you really want to kill other human beings? Based on what exactly? On private sexual preferences?,LGBT+,V1
426,يجب أن نقضي على المثليين.,Do you really want to kill someone?,LGBT+,V1
427,يجب أن نقضي على المثليين.,Noone can declare criterions to decide who will live or who will die.,LGBT+,V1
428,رجلان لا يشكلان عائلة.,"A man and a woman do not automatically constitute a family either, so what?",LGBT+,V1
429,رجلان لا يشكلان عائلة.,Shouldn't the important thing be the happiness of the child? Personally I would be happier to have two people who love me unconditionally rather than having only one or none at all.,LGBT+,V1
430,رجلان لا يشكلان عائلة.,"Two men (or two women) can give love and ensure the child has a peaceful environment, and this is the most important thing.",LGBT+,V1
431,الغجر مقرفون.,"When you do not have access to basic services like tap water, it's hard to look like a normal person",other,V1
432,الغجر يجعلون أطفالهم يعيشون في الانحطاط.,It is not a choice!,other,V1
433,"يا حقير، رجلان لا يمكن أن يحلا محل رجل وامرأة.","Love is love, children need only this.",LGBT+,V1
434,"يا حقير، رجلان لا يمكن أن يحلا محل الأب والأم.",A family is based on love not on gender.,LGBT+,V1
435,"يا حقير، رجلان لا يمكن أن يحلا محل الأب والأم.",Fathers or mothers are often not able to raise their children. It is the love of a parent that makes a family.,LGBT+,V1
436,"يا حقير، رجلان لا يمكن أن يحلا محل الأب والأم.","There are fathers and mothers who abandon their children. Why should you bother about those who left you alone? It's much better to have the love of two adoptive parents, people who love you regardless of their gender.",LGBT+,V1
437,"يا حقير، رجلان لا يمكن أن يحلا محل الأب والأم.",Imagine a child alone in an orphanage. Don't you think he would rather be loved by two people of the same sex than having no parents at all?,LGBT+,V1
438,ليس صدفة أن السل عاد مع غزو المهاجرين.,"The trend in Italy remains particularly low, less than 7 cases per 100,000 inhabitants. In the '50s it was around 25 instead. And back then there was no 'invasion'.",MIGRANTS,V1
439,ليس صدفة أن السل ظهر مجددًا بعد غزو المهاجرين.,"From what i know, it was already here and cases have simply grown. Isn't it another disease of poverty?",MIGRANTS,V1
440,ليس صدفة أن السل عاد مع غزو المهاجرين.,Researchers rule out that it is caused by immigration.,MIGRANTS,V1
